"x","y","z","output"
-0.920209310009909,0.581992200436918,-4.22886676390849,2294481.39944215
-1.04338132239081,0.508003206786278,-4.26254067226963,2040473.90421155
-0.919748030472083,0.23715827832198,-4.29096856596678,2751885.71824794
-1.37880639519085,0.902192324535224,-4.20024028992495,968891.605600038
-1.35813432412515,0.879994522094332,-4.14798371729072,1010019.14830255
-1.33777299253478,1.04297394413206,-4.20716810263638,1012075.87039345
0.156344126602439,-0.601343794513609,-4.28438846599268,8974375.23129612
-1.10520500826853,0.448042708918522,-4.20027654118747,1951657.61302165
-0.571865691139243,0.598856541056077,-4.19393625825989,3380347.84630193
-1.26416525985983,0.677182086343549,-4.28345720042581,1349574.50096113
-0.132716547857293,-0.261924996631559,-4.25846162284331,6635831.94402237
-0.578810587204561,-0.530269223539711,-4.27221249067922,5567440.26437645
-0.0874431816205411,-0.518505114795066,-4.21626515226981,7552272.25427719
-0.831177866666884,-0.314559987249962,-4.13693989480873,4151973.54702466
-0.870175504396721,-1.07251220302262,-4.30394501589467,6472767.87494228
-0.50204558158974,-1.08083529839896,-4.30003358630712,7787131.30600872
-0.831494184423136,0.0748771047896938,-4.25665581505516,3282894.95635082
-0.888672914031432,0.324682417648359,-4.21498743605932,2701970.15412317
-0.651359751785405,-0.515557973783476,-4.21082995148597,5283141.20585101
-1.34087814879553,0.665266982899069,-4.28555235193648,1197496.48361869
-1.09872114689929,-0.216751681414237,-4.26724164855758,3135891.16453261
-1.08729582929012,0.232469344367973,-4.20761315314396,2297190.28412347
-0.991423646700619,-0.257020129519335,-4.25105021815865,3519322.99680069
-0.586846159680628,-0.350142972009324,-4.2469598944038,5038351.00309223
-0.478455970553884,-0.259389214259139,-4.26488509266733,5204944.68857329
-0.875076656665566,-0.503809989313633,-4.2831253948264,4503208.51293655
0.0173062362773933,-0.542493449278324,-4.27103814532178,8107544.08269252
-1.07754546737771,-0.363927779333513,-4.20839157021577,3566405.29927017
